5436	8613
5436	6439
5436	5310
5436	7950
5436	6974
5436	5475
7467	4690
5436	6738
5436	5791
8047	5845
5436	6418
9312	5263
9312	6974
9312	6874
9312	7653
4923	4777
5255	7783
9312	5615
9312	7827
9312	6407
9312	5025
9312	8505
9312	5253
9312	8630
9312	7673
9312	5641
9312	5322
9312	5944
9364	5542
6975	5072
6975	8794
9319	6515
7252	5960
7252	7219
7252	5359
8226	8156
7252	7810
7252	7989
7252	4864
8158	8055
8158	7499
8158	8226
8158	4923
8158	9448
8158	7057
8158	6988
8158	5935
8158	6594
8158	7320
8158	4833
8158	4659
8158	8853
8158	6034
8158	7673
8158	7117
7991	7820
8158	9228
8158	5326
8158	8244
8158	8265
8052	6001
8158	4685
8379	8759
8379	8556
8379	8468
8379	4589
8379	7968
8379	9213
7867	8515
9318	7034
5315	4837
5315	4823
5315	7919
5315	6294
5315	9418
5315	8090
5315	6302
5315	6921
5315	7136
6751	6001
6751	7192
6751	5456
6751	6518
6751	6584
6751	8417
6751	6947
6751	6294
6751	6970
6751	6217
6751	4904
6751	4803
6751	7190
6751	9386
6751	7824
6751	9253
6751	8028
6751	8521
6751	7536
6751	7490
6751	8694
5770	7171
5770	9008
6074	5580
6074	8532
6074	7931
8073	6592
8073	7810
7521	7232
8073	5685
8073	8338
7335	6534
7335	6188
8074	5823
5960	5532
5960	4787
5960	4863
5960	5888
6001	6464
6001	8323
6001	8937
8412	6581
4694	6495
4694	8308
4694	6753
6499	6496
6499	5238
9013	8226
6499	8226
6499	8613
8654	8012
6499	5768
6499	5210
6499	6892
6499	7047
6499	4671
6499	5390
6499	8233
7182	5159
6499	8223
6499	5935
6499	7624
6499	8155
6499	9318
8055	9451
6499	8148
6499	6515
6499	9252
7991	8468
6499	9166
5702	8313
7209	6469
7057	5339
5702	7552
5702	8729
4854	4597
4854	9431
9241	8853
9241	5458
9241	6537
9241	8093
9241	8225
9241	9409
7499	8752
7499	6987
9241	5639
9241	6434
9241	8704
9241	8881
8128	9410
9241	8103
7589	6542
7589	6842
6536	7133
7948	6165
7948	5978
4796	4897
7948	5630
7948	8515
5666	7113
8262	8736
8506	7856
8262	6493
6097	7481
6097	7657
6097	6576
6097	6008
6097	9034
6097	6463
6097	6380
6097	8533
7131	8096
7131	7713
7561	4837
7561	5634
7561	7499
7561	8611
7561	9372
7561	7349
6534	5998
6534	5138
6534	8942
4618	6001
4618	9431
4618	7209
4618	7246
4618	5571
6811	4904
5740	7978
5740	7390
6097	7265
6205	7903
6205	6569
4691	5722
4691	5683
4691	5880
6223	5666
6223	6683
4934	9216
4934	8468
6856	7576
5649	8806
5391	4796
5391	8710
5391	7136
7999	5002
6841	8842
9065	9453
7346	7171
8124	9286
5802	8745
5802	5333
4631	7844
8055	7842
6436	7951
7840	7966
6436	4997
6436	7604
6436	8563
6436	6338
6436	7315
6436	9383
6436	5256
6436	8624
6436	7724
6436	4785
6436	6032
6436	9339
6436	5308
6436	8844
6436	6184
5347	8185
5347	9076
5347	4558
5347	5233
5347	7040
5347	8505
5347	9321
5347	7873
5347	6378
5347	9425
5347	7990
5347	8299
5347	7819
5347	5280
5347	6804
7350	6196
9431	9307
7350	4821
7350	7701
4655	8050
4655	6538
7650	5277
4606	7040
4606	8614
4606	9068
5495	7403
5432	6224
5432	7977
5432	8592
5432	7217
5432	7787
5432	7347
5432	7209
5432	6269
5432	6810
5432	6388
5432	9190
5432	6168
5432	5434
5432	6290
5432	5159
5432	9441
4825	8387
5432	4774
5432	6296
5432	5683
5432	7555
5432	8554
5432	7567
5855	4837
5855	6195
5855	5768
5855	5028
5855	8852
5855	8658
5855	5837
5855	9166
7954	6834
8869	4612
7043	8901
8825	8550
8198	5261
8198	5641
8198	6307
6788	5107
6788	7320
6788	5476
6788	7418
7696	8490
6937	6769
7663	5644
7663	8079
7663	6536
7663	6771
7663	5716
8470	6816
7663	9441
7663	6471
7663	9367
7676	8921
4622	6536
4622	5652
4622	5159
8345	5427
4622	7257
4550	5144
5144	7146
4550	6905
4550	7979
4550	6786
4550	8250
6125	8275
7167	6496
7167	6834
8209	6930
8209	7257
8623	6500
4758	7624
5314	7275
8142	9170
8747	6988
6090	8742
5020	8616
5020	8098
6903	6012
6903	7481
6903	7182
6952	6919
6041	9431
6041	9417
8055	8343
6041	5884
6041	7347
6041	5359
6041	7479
6041	8828
6041	8594
6041	4892
6041	6776
6041	5733
6041	6926
6501	4990
4913	7320
5443	6598
4667	5343
4667	7008
7696	6285
7696	8279
7951	5014
7951	5666
7951	8226
7951	5065
7951	5730
5666	5681
8645	7846
4978	4923
7318	7977
5495	9431
7318	9297
8674	9343
6024	5734
6024	8041
4691	9013
4691	6500
9043	5916
9043	4621
9043	6305
9043	9166
9043	6987
9043	6513
9043	7294
9043	5326
9043	9313
7087	5214
8774	5001
8774	8419
8774	7230
8774	6531
8774	8362
8774	8390
5079	5043
8277	8047
8277	6454
8790	4758
8790	7637
8790	7703
8790	7810
8790	4833
8790	8984
8790	7443
8790	7034
8790	4657
8790	8957
5624	5527
6765	5829
8399	7320
8399	5908
8399	8599
8399	7762
8399	5035
8584	6185
8584	9004
8584	7918
8470	4837
8470	7499
8470	4923
8470	7057
8470	4991
8470	8193
8470	5631
9241	7097
5055	6806
8470	7653
8470	8968
8470	9331
8470	5028
7272	7475
8470	8691
8470	5048
8470	5177
8470	7881
8470	6748
8470	6708
8470	9016
8470	7294
8470	8244
8019	6532
8019	5213
8019	7858
8019	8183
8019	5159
7676	6952
5738	4757
6952	4763
5314	6988
8226	8436
6074	7991
6074	5261
6074	7499
6074	6263
5261	5641
6074	4876
6074	7462
6074	6909
6074	8925
6074	5168
6074	8761
6952	7140
6074	6988
6074	5935
6074	7810
6074	7570
6074	8201
6074	6014
6074	7624
6074	8155
8055	4821
6074	4700
6074	5588
6074	7794
6074	8535
8727	6952
4902	8074
4902	7977
7676	9419
7676	6892
7676	8084
7676	7245
7676	7611
7676	6085
7676	9035
7676	9367
7676	8514
7676	9213
7676	7492
7676	6151
9431	5440
9401	4816
5568	7618
4677	8790
4677	6621
4677	6708
8124	8480
6939	7835
6939	6777
6939	5925
6939	6537
6802	5666
6285	7343
6285	7635
6285	8794
6285	8303
7661	4758
7661	7499
7661	7521
7661	6589
7661	7462
7661	6018
7661	8654
7661	7978
6952	7125
7661	5838
7661	8520
7661	9279
7661	9216
7661	6988
7661	7810
7661	4747
7661	7631
7661	7038
7661	5207
7661	7320
7661	4573
7661	8903
7661	7283
9241	6956
7661	7040
9431	4920
7661	7794
7661	6291
7661	6297
7661	5564
7661	9125
7661	7820
7661	6816
7661	5688
5495	4906
7661	7960
5736	5120
4902	6696
9062	7706
7320	7446
9062	7810
9062	9313
6630	4974
6630	8505
6630	8154
6630	6039
6630	5682
4610	8797
4610	5303
4610	4846
4610	5415
4610	9179
4610	7085
4610	7887
8408	7138
5701	7951
5701	5314
5701	5666
5701	9150
5701	8613
5701	6905
5701	8797
5701	6318
5701	4552
5701	7730
5701	8111
5701	5791
5701	7038
5106	7356
5701	7764
7377	8508
5701	8270
5701	8534
5701	7283
6952	7159
6903	7121
6903	6455
6903	7292
6903	7734
6903	5851
6903	9203
6903	8184
7411	4685
6903	5904
6903	5749
6903	6249
6903	7298
6903	7833
8719	5319
8719	8223
8719	8189
4820	8193
4820	8113
6754	8226
6754	7706
6754	7320
6754	8604
6754	9358
6754	7617
6754	8406
6754	8468
6754	9228
6754	4864
6754	7503
6323	6930
6945	9431
6945	6515
6945	5926
6945	6059
6811	4795
6811	6136
6811	6518
6811	6797
8470	5940
4758	8968
8470	7470
7417	9153
7417	7601
7417	5188
4665	9431
4665	5099
4665	9095
4665	7497
4665	8024
8019	5145
8019	8482
8019	7442
8019	6573
8019	8860
8019	8524
4902	7810
4902	5028
4902	6689
4902	5131
4902	7178
7267	7257
9250	8055
9250	7291
9250	4806
9250	4631
6079	7449
8124	6463
6757	9052
6757	4804
6757	8532
6757	9247
6757	5083
6757	8813
8124	7659
6757	8576
8780	9415
7215	5210
7215	6930
7215	6988
7215	5437
5347	5942
5347	5433
5347	7269
5347	8732
5347	6688
5347	5744
8226	6551
5347	6028
6940	6008
6940	4602
6940	9408
4979	7758
8613	8225
6521	7245
6521	6988
6521	7617
6521	4862
6521	6669
8124	9423
6521	9367
6521	9213
7151	6401
6079	7418
7151	4700
6496	7534
7151	5361
7151	9177
7151	6666
5773	9126
5544	5488
5544	8468
5544	5732
7676	5960
9198	5892
9198	5944
8890	4996
8890	7098
7499	7449
5061	7418
9312	7991
9312	5653
8645	4631
8902	8535
9185	6469
6751	6053
6751	5489
6751	8568
5222	9015
6751	4910
5238	9313
6751	9015
6751	6847
7467	6171
6751	7331
6751	7666
5770	5225
5770	6467
5770	5853
8124	5286
8124	5043
8124	8092
8124	8228
7355	8794
8124	9052
8124	4701
8124	5849
8124	7682
8124	6519
8124	6821
7219	9318
6001	5666
6001	6571
5785	6974
5785	7723
8737	5699
5376	5094
7248	4722
6219	9044
6219	6919
4889	7708
7619	8860
6952	9220
6952	6534
6952	8579
6952	4853
6952	4758
6952	8136
6952	7499
6952	7147
8419	5470
6952	7225
6952	6589
6952	8464
6952	9428
4889	7642
6952	8613
6952	5982
6952	4796
6952	8553
6952	5750
6952	7877
6952	6772
6952	5107
6952	8635
6952	8193
6952	8925
6952	6907
6952	5349
6952	8020
6952	7950
6952	6235
6952	6401
6952	5036
6952	6974
6952	5070
6952	5168
6952	6724
6952	8751
6952	8761
6079	9068
6079	7136
5108	8134
7499	7040
8387	8976
8387	4921
8387	9423
7499	8175
7499	4920
7499	6044
5753	6996
7377	8463
7184	9000
7377	6959
7377	4858
6117	6001
6117	9431
6117	5666
6117	9203
6117	5693
6117	6131
6011	7566
6011	7206
6011	6625
6011	5234
6011	6491
6011	7705
6011	5000
9013	4897
9013	5405
9013	5543
9013	6988
9013	7185
9013	5935
9013	5715
9013	5615
5696	6769
9013	7908
9013	7617
9431	9441
9431	6471
9431	4898
9431	4649
9042	7190
9042	8205
9042	7490
6471	5277
9042	5489
9042	8439
4765	8446
8677	9180
7618	4757
7618	9150
7618	6454
7618	8064
7618	6930
7618	5888
6635	7810
5238	6842
7618	7443
7618	7673
7618	4774
7618	6842
7618	6059
7618	8058
6318	7889
8344	4631
6625	6232
8547	7673
6625	9276
6606	8492
6606	6463
8055	5577
8055	6812
8055	7848
8491	9166
8055	8468
8055	4804
8055	9228
8055	5866
8055	8745
8055	8358
8055	6821
6213	6496
6090	7932
4758	7810
4897	8059
4758	4747
7764	7989
4758	6752
4758	7110
4758	8201
8950	6988
8950	7320
8950	6464
6469	7899
6469	7943
6469	8440
9060	6496
9060	5238
9060	8613
9060	5107
9060	5072
9060	7624
9060	8576
9060	9068
8120	7047
7274	7516
5106	7225
5106	4671
6536	5377
5106	9279
5106	8569
5106	8717
5106	8862
5106	8704
6263	4625
7978	7706
9410	6231
5094	8826
5931	6520
6989	8148
6989	8486
5931	4587
5931	4612
7748	5842
5931	7374
6496	9344
6496	9279
6496	9382
6496	6857
6496	8263
6496	5935
6496	5815
6496	8936
6496	9085
6496	7587
6496	6402
6496	5445
7462	6014
6496	5791
6496	7028
6496	5207
6496	7320
6496	8034
6496	9439
6496	7653
6426	4689
6496	7624
6496	8231
6496	5233
6496	7664
6496	5908
6496	7283
6496	9328
6696	9366
6696	7585
6696	7008
9372	5415
9372	8831
9372	6515
9372	9231
9094	8467
9372	7004
9372	4685
4908	6553
6589	6740
6589	6635
6589	7812
6589	7256
6589	8613
6589	4876
9043	6974
7840	5330
8345	4673
8345	7912
8345	6066
8345	7153
8345	7534
6881	7500
8345	7207
8944	7285
9198	7462
9198	7057
9198	7706
9198	7730
9198	4897
5960	8422
5960	9054
5960	8992
5960	4849
5960	5510
5960	9035
5960	4589
6696	6911
5960	6669
5960	9332
5960	5749
6696	9007
5960	9068
4974	6311
4974	5317
4758	5209
4974	5666
4974	6777
4974	5365
4974	5209
4974	8847
4974	7653
4974	7482
4974	8903
4974	8317
4974	9328
4974	7534
4974	4914
4974	8853
4974	8505
4974	5837
4974	4621
4974	9294
4974	6816
4974	8468
4974	8629
4974	6307
4974	7701
7700	6351
7693	6311
7693	7991
7693	4652
7693	7057
7693	7156
7693	7706
7499	7629
7693	6861
7693	7624
9334	4864
7693	7468
7693	8468
7693	6307
7693	6434
6757	6354
6757	8420
6757	7291
6881	7704
6757	5440
6757	5365
6757	8635
6757	5036
6757	5815
6757	6760
6757	7138
6757	8075
6757	4577
6757	8916
9020	8226
6757	7659
6757	5504
6757	7353
5495	4709
5495	6723
5495	9286
5495	7008
5495	7004
5495	8467
8593	8323
6881	5823
8124	5806
8124	6987
9431	7635
7274	5323
8124	7306
8124	5013
8124	7538
8124	6457
8124	5969
8124	8859
8124	5729
6496	5722
7467	9209
5359	9094
6952	6842
6952	9222
6952	5979
6952	6943
6952	4842
6952	7936
7464	4844
7464	6233
6011	8866
6011	8383
6011	6222
6011	8943
6011	9276
7242	7518
5261	8737
5261	9013
5261	5183
5261	5325
6311	8344
6311	8942
6311	6877
8055	5233
6311	7320
6311	9439
6311	8594
6311	4689
6311	4573
6311	7482
6311	4905
6311	9413
6311	4777
6311	8823
6311	7390
6311	5415
8128	8815
9366	6146
6311	5361
4923	7781
6311	7617
6311	5177
6311	8831
6311	8391
6311	8853
6311	6852
6311	4966
6311	5577
6311	7769
6311	9389
6066	5639
6311	4743
6311	4864
6311	5688
6311	6355
6311	7294
6311	6667
6311	6411
6311	7411
6311	7102
6311	9068
7330	7320
7805	9118
6311	8446
6311	6379
6311	9064
8055	7801
6311	7302
6311	8103
5211	6615
5211	8698
5211	6079
5211	8537
5211	5484
5211	7311
5211	8226
5211	4876
5211	8593
5211	5210
5211	4552
5211	6159
5211	8725
5211	7706
5211	8045
5211	4897
5211	6921
5211	6042
5211	7165
5211	7391
5016	5123
5211	6245
5211	8828
5211	7343
5211	5084
5211	8594
5211	5228
5211	9170
5211	6036
5211	7794
5211	6537
5211	5286
5211	6063
5211	4945
5211	8693
5211	8710
5211	4701
5211	6417
5211	5509
5211	5639
5211	4702
5211	6860
5211	6477
5211	8496
5211	9144
5211	8576
5211	4925
5211	9068
5211	9388
5211	6249
5211	6703
5363	7923
9098	7706
5402	6496
5402	7810
8831	8658
6090	7631
5402	5017
6855	6587
6855	5306
6855	4867
6855	8470
6855	7679
6855	7219
6499	7462
6855	7225
6855	4787
6855	9243
6855	8226
6855	5118
6855	9435
6855	4673
6855	6454
6855	9419
6855	8084
6855	4816
6855	5204
6855	7301
6855	5359
6855	4941
6855	5586
6855	5343
8124	6974
8124	9357
8124	5808
8124	8266
8124	5690
8124	9059
8124	6084
5059	6396
5169	8501
8124	8792
8124	8194
8124	5815
8124	5790
8124	8010
8124	7409
8124	6164
8124	5092
8124	9244
8124	6313
8124	5483
8124	6796
6881	6265
8124	5159
7196	8012
8124	9218
8124	6317
8124	9144
5238	5310
8124	6270
8124	5851
8505	7137
8124	7968
8124	8517
8124	5406
8124	8039
8124	6386
8124	4693
7810	6750
8124	4982
8124	9191
8124	5131
8124	6126
8124	7983
8124	9338
8124	7597
8124	7418
8124	8479
8124	7743
8124	9456
8124	7004
9013	8704
8055	4995
8124	4683
5705	7004
8124	7854
8124	5868
8124	4983
8124	5909
8124	7136
8055	6987
8124	5333
8124	7302
8124	8371
8124	4608
8124	5232
4854	5126
4854	8226
4854	7130
4854	6235
4854	5596
4854	7320
6311	6743
6311	8535
6311	5925
6097	5095
5014	8493
5014	8707
7330	7283
5014	7175
5014	5722
5014	9077
5014	6865
7481	5211
6755	8350
6952	9252
6952	6891
6952	8745
6952	5926
6952	9389
6952	6923
6952	7931
6952	4743
6952	5754
9372	7810
5639	8249
6952	5859
6952	4623
6952	5189
6952	6471
6952	4862
6952	8862
6952	7411
6952	7713
6952	8338
6952	8921
6952	8515
8055	8058
6952	8058
6952	8235
6952	4906
5456	9255
5456	7962
5456	7536
7991	7701
6571	8710
7414	8735
5785	5051
6952	7725
6496	5360
8055	6401
8055	6645
8055	5475
8055	5673
8055	9094
8055	5992
8055	8223
8055	8761
8055	4808
8055	8436
8055	7575
8055	7652
6496	5568
8055	9344
6952	5512
4876	9439
5666	9339
7706	7871
5261	7117
5261	8629
5261	6307
5261	5944
5635	6585
5635	8259
8137	8793
8137	9173
8137	6194
8137	5537
6079	5895
6079	6312
6079	8553
6079	9366
6079	5933
5411	5910
6079	5218
6079	8984
6079	5030
6079	9156
6079	8225
6079	6398
6079	7034
6079	7358
6079	7769
8387	6091
6100	8244
4620	7702
4620	7499
4620	8784
4620	8249
4620	4833
4620	5361
4620	7240
4620	7239
4620	8505
4620	5837
4620	6039
4620	5944
4620	8729
5239	7499
5239	9357
5239	8951
7805	6672
7805	8512
7805	8023
8226	5168
7805	7422
5054	8325
7805	6376
4939	5310
4939	5539
4939	6542
4939	8195
4939	5683
4939	7004
4939	7296
5071	4563
9151	4704
9043	5436
9043	7499
9043	4757
9043	8613
9043	4876
8345	5471
8345	6664
8345	7288
8345	7209
8345	5596
9241	7891
8345	6984
8798	7504
8345	8326
7225	7320
8345	9153
8345	6251
8345	9259
8345	9020
8345	7798
8345	6546
8345	8716
8345	8092
8345	9252
8345	8468
8345	8745
8345	7246
8345	8913
8345	7336
8345	5005
8345	8653
8345	5652
8925	4833
8345	7626
8345	8533
8345	6471
8345	7265
8345	8921
8345	7807
8345	7743
8345	7004
8345	5861
8345	7136
8345	7801
8345	5333
8345	8912
5495	7600
8345	7257
8345	8289
5130	7709
6972	8203
6256	8055
6256	6369
6256	9403
5495	8047
7462	5361
8975	8682
8975	4692
8975	6085
6419	9066
4576	6307
8975	8323
8975	8745
8975	6216
8975	6669
8975	7136
9341	8559
8055	8353
6489	6496
6489	8128
6489	4796
4673	8710
6489	8984
7182	9203
5666	8164
6489	5577
8055	7931
5225	6467
5225	5769
5786	8925
5663	8912
6224	5931
8124	5756
5890	7291
7244	9334
7244	9319
7244	6874
7943	5772
6501	9255
6501	6984
6501	8814
7383	5978
7383	4828
7383	5151
7383	5489
7383	9046
7383	7331
7383	7321
7383	8179
4775	8058
7211	4787
7211	8602
7211	9357
7211	8506
7211	9125
7578	7810
5407	4577
6883	5847
6306	7499
6306	6434
6306	4925
8660	6066
7874	5572
8944	8055
8944	7861
7499	4639
9051	5789
9185	6510
7267	7012
7267	4796
7267	7787
7267	7689
7267	9286
7267	5851
9265	7689
9265	8446
6187	7835
6187	6631
6187	7320
6187	7998
6187	8468
9087	5713
9087	7192
7786	6302
8345	8443
8345	5495
8345	6001
8345	7589
8345	5261
8345	7393
8345	7805
8345	9431
8345	7618
8345	6496
8345	5311
8345	7648
8345	5238
8345	9372
9372	7802
8124	4867
8124	8774
8124	5079
8124	5312
8124	8214
8124	4902
8124	5960
8124	7700
8124	5231
8124	5211
8124	7958
8124	5068
5800	5790
8124	9445
8124	6444
8124	6079
8124	6928
8124	7766
8124	6182
8124	7288
9431	6707
8124	7291
8124	6312
8124	5841
8124	5778
8124	6659
8124	5177
8124	6112
7057	5659
8124	7573
8124	8647
4904	5051
6206	7769
8124	8916
8124	8801
8124	5789
7776	6337
8124	6515
8124	8524
7291	8228
8124	9107
8124	6689
5261	6137
5261	5205
5261	6014
5261	5615
5261	8065
5261	7842
8537	5238
8537	9349
8537	7174
8537	6461
8537	5584
8537	5043
8537	8808
8537	6514
8537	9355
8537	6934
9431	6864
9431	6001
6473	7871
5238	7418
5736	6081
9431	5687
9431	5448
9431	7812
9431	5873
9431	5493
9431	8613
9431	4779
9431	8714
9431	4673
9431	5793
4876	6842
9431	6066
9431	8372
9431	6748
9431	8797
9431	9111
9431	7349
9431	8602
7209	6891
6426	8505
9431	5365
5054	9264
9431	5054
9431	8778
5238	7706
9431	9128
9431	7444
9431	8327
9431	5072
9431	7485
9431	9233
9431	7097
9431	4553
9431	8263
9431	8828
9431	6810
9431	6550
9431	7270
9431	7138
9431	5791
9431	6150
9431	6418
8226	8186
7937	7060
4923	7108
9431	5138
9431	5844
9431	8594
4673	9264
9431	8968
8055	5361
5895	6515
9431	8118
9431	7861
9431	9377
9431	9413
9431	7207
9431	8325
9431	4821
9431	5877
7711	9272
9431	8599
9431	6926
9431	8685
9431	5592
9431	6398
9431	4845
9431	6369
9431	8816
9431	6515
6150	9231
4876	5814
9431	5710
7679	8034
8001	7457
5495	8774
5495	8494
5495	6001
6952	9121
5495	7977
5495	8856
8124	9393
5495	7324
5495	7499
8841	4774
5495	7862
5495	7787
5495	9366
5495	9059
5495	5478
5495	6418
5495	8594
5495	9023
6855	7985
6855	7001
6855	7065
6855	5400
6855	6017
6855	6103
6855	7326
6855	8263
6855	8640
5238	8704
6855	5689
6855	8118
6855	8317
6855	4607
6855	8036
6855	9020
6855	9181
6855	5307
6855	5925
6855	7953
6855	4881
6855	8569
6855	8532
6855	5489
6855	5465
6952	9064
6855	5722
6855	6669
6855	7633
6855	6762
6855	9332
6855	6842
8579	4923
6855	7004
6855	4780
6855	7302
5231	8041
5231	4573
5231	6355
8769	8278
8769	5772
8769	5138
8769	4833
8769	7539
8769	6463
8769	7418
8769	6842
8769	8711
8769	9146
8769	5348
7051	6867
7052	7910
7499	7542
8698	6496
8698	7812
7812	6434
8698	8613
8698	6066
8698	7978
8698	7706
8698	7950
8698	7391
5055	6081
8698	7794
8698	8831
8698	6046
8698	8053
6139	7918
8293	7954
8293	6500
8293	7320
8293	6262
8293	8190
8124	8719
8124	4579
8124	7379
4854	9166
8771	9216
8771	8756
8872	6526
8529	5152
5713	5936
5713	8501
5713	7192
5713	6584
9035	6669
5713	7123
5713	6970
5713	5241
5713	6220
5713	5815
5713	4904
7706	8177
8226	9094
5713	6633
5713	4828
5713	5307
5713	8086
5713	6808
5713	5648
8936	4833
5713	7490
5713	4634
5713	5489
5713	5656
5713	5321
5713	7927
6967	8396
6311	6777
6311	4923
6311	6772
7330	8925
6311	5339
6311	8233
6311	6933
7291	6528
8681	7540
6311	6974
6311	9094
6311	5837
6311	8223
6311	7935
6311	8263
6311	7810
6311	8506
6952	5333
6952	8103
4987	5929
5986	4942
9335	7641
6794	8173
6794	9431
6794	6195
6794	6810
6794	7867
6794	7034
6794	8693
6794	4986
6794	8039
6794	8377
6794	9338
5456	5766
8613	5568
6102	4663
9392	9228
6444	8651
7815	6066
5235	7345
8467	8252
4669	6761
7464	6351
7464	6390
7481	5511
7481	6001
7481	6989
7481	6496
7481	5666
7481	4757
9241	7499
9241	5106
9241	6496
9241	6905
9241	4578
9241	6777
6981	8223
6589	8729
9241	7057
9241	5339
9241	6401
8226	6455
9241	5568
9241	6002
9241	9358
9241	6044
9241	7207
9241	4826
9241	5901
9241	7617
9241	9070
6952	7108
6952	9344
6952	6857
6952	7391
6952	7580
6952	5998
6952	6000
6952	6752
6952	6640
6952	7371
6952	8005
6952	8942
6952	5715
6952	6877
6952	7320
6952	4833
6952	7624
6952	7232
6952	4689
6952	8968
6952	4905
6974	7797
6952	7755
6952	8903
6952	5853
6952	6596
6952	5781
6952	8175
6952	9413
6952	6407
6952	5718
6952	7390
6952	7476
6952	8831
6952	7886
6952	7719
8191	8956
4876	7856
6952	8565
6952	8195
9344	7837
6952	7088
6952	6743
6952	7878
6952	8199
4876	6023
4876	6307
6952	8630
6952	4645
6952	7374
4757	7004
6524	7593
7495	7093
7495	5355
7495	5909
7924	7422
5141	6952
5141	8055
5141	9013
5141	4837
5141	7499
5141	8613
5141	4876
5141	9352
5141	7047
5141	7978
5141	7706
5141	6974
5141	8927
8226	4826
5141	8398
5141	6988
7810	8753
5141	8458
5141	6404
5141	7810
5141	6594
5141	9404
5141	7320
5141	7624
5141	4573
5141	7534
5141	8175
5141	5361
5141	7794
7462	7794
5141	5253
5141	9318
5141	6746
5141	4621
5141	8148
5141	6039
4673	6059
5141	5641
5141	5424
5141	6300
4673	8367
5141	8468
5141	9166
5141	7522
7835	6434
5141	9313
8759	7626
7580	5837
4989	6611
4989	9431
4989	5186
4989	6235
9344	5667
8558	5019
4989	8605
4989	6960
4989	9367
4989	7165
4989	7826
5895	8613
5895	6777
5895	9416
5895	7933
5895	5976
7057	5928
7561	7320
7561	8412
7561	5009
7561	8852
8233	8148
7561	4621
4758	8326
7561	9228
7561	9152
8342	4923
8342	5028
8342	7364
8342	4619
8342	5226
4825	8687
4825	8639
4825	4921
9431	9270
4825	9423
8055	5025
7192	5766
7192	6712
7192	4904
7192	9209
8055	7444
7499	6631
6558	9294
7499	4747
7499	7860
7499	7631
7057	6558
7499	6738
7499	5959
7499	8242
7499	5998
4876	8652
7499	9210
7499	4568
7499	8652
7499	8506
7499	7029
7499	7371
7499	5869
7499	9028
7499	9172
7499	5207
7499	7263
7499	6027
7499	6877
7499	4723
7499	7646
7499	7320
7499	8034
7499	4833
7499	7530
7499	9264
7499	7232
7499	8673
4599	7117
7499	4573
7499	5233
7499	6146
7499	8984
7499	7664
7499	7482
7499	6133
7499	9358
7499	4892
7499	6293
7499	7174
7499	7861
7499	8155
7499	9377
7499	7283
7499	8691
7499	6388
7499	7207
7499	8823
7499	5804
7499	5353
7499	5718
7499	5507
7010	6895
7499	4965
7499	6004
7499	6734
9169	5361
7499	5030
7499	7794
7499	7776
7499	4648
7499	4838
7499	5177
7499	8831
7499	8301
7499	8311
7499	9044
4837	8509
7499	8168
7499	7075
7499	5928
7499	5089
4876	6453
7499	5533
7499	7931
7499	8162
8613	8421
7499	5729
7499	7871
7499	6264
7499	7303
7499	8099
7706	5525
4876	6400
7499	5322
5666	7159
5666	9332
5666	4693
5666	7995
5666	6126
5666	6025
7650	8822
5666	9116
5666	6806
5666	8467
5666	6730
5666	8440
5666	6979
5666	7942
5666	8912
6974	5152
5666	8480
7512	8968
7512	8535
7225	6001
7225	7369
7225	5793
7225	6772
7225	8925
7225	7706
7225	5411
7225	7288
7225	7629
7225	5568
7225	6988
9344	6537
6785	7045
8263	8506
7138	5275
7223	8222
7225	6640
7225	8942
7225	9328
7225	7207
7225	5415
7225	6013
7481	8223
7481	6748
7481	6433
7481	5485
7481	9441
7481	7897
7481	8184
7481	5683
7481	8244
7481	7418
7481	7692
7481	8446
7481	7909
6999	6640
6999	6669
6999	7515
9334	6777
9334	7057
9334	9352
9334	9391
9334	9260
9334	7978
9334	6556
9334	6014
9334	7653
9334	5093
9334	7781
9334	8831
9334	4645
9334	5837
9334	6537
8055	6542
8055	7794
8055	9190
8055	6297
8055	5089
7462	7725
7291	7401
7291	8964
7291	7144
7291	7852
7291	5846
7291	8496
7291	6317
7291	8370
7291	7257
7291	5328
8856	7978
8856	9279
8856	8148
8856	5577
8856	8184
6312	5936
6312	7499
6312	5238
6312	5180
6312	8796
6312	5310
6312	7730
6312	7209
6312	8223
6312	8344
6312	7320
6312	5374
6312	6135
6312	6168
6312	9313
6312	8467
6312	5961
4704	8632
4704	8806
4704	8044
4704	4626
4704	6574
4704	9287
5627	7919
5627	7767
5627	4627
7324	5666
7324	9409
7641	5258
4837	7097
4837	6988
4837	8263
4837	7810
4837	8059
4837	7658
4837	4747
4837	8005
4837	5791
4837	8750
4837	5437
4837	7802
4837	9404
4837	5900
4837	7320
4837	4833
4837	7827
4837	5028
4837	7040
8055	8505
7561	5390
7561	8233
7561	7706
8654	6974
7561	9014
7561	8223
7561	7140
5210	5864
7561	7810
7561	8750
5319	8761
9445	5652
8274	6291
8245	6046
6057	9013
6057	6777
6057	7057
6057	6988
6057	6738
6057	4833
4758	4905
6057	8658
6057	8225
6057	7364
6057	8468
7327	9255
7327	8814
7327	4990
8810	5715
7991	4620
7991	6090
7991	4758
7991	8226
7991	9169
7991	8561
7991	8784
7991	8654
7991	6992
7991	6165
7991	6907
7991	6974
4796	4923
7991	6988
7991	9196
7991	7631
4673	5823
7991	6752
8055	9020
7991	9172
7991	5900
